,category,skill,type,count
3253,SE,Active Directory Federation Services,hard_skill,6
3254,SE,Device Management,hard_skill,3
3255,SE,Microsoft Teams,hard_skill,5
3256,SE,Mac OS,hard_skill,4
3257,SE,Web Browsers,hard_skill,2
3258,SE,Stakeholder Communications,hard_skill,2
3259,SE,Strategic Positioning,hard_skill,1
3260,SE,Network Planning And Design,hard_skill,13
3261,SE,Cloud Hosting,hard_skill,9
3262,SE,Operations Security,hard_skill,8
3263,SE,User Accounts,hard_skill,4
3264,SE,Multi-Factor Authentication,hard_skill,4
3265,SE,Cyber Security Standards,hard_skill,1
3266,SE,Privileged Access Management,hard_skill,3
3267,SE,Stakeholder Management,hard_skill,15
3268,SE,Database Activity Monitoring,hard_skill,2
3269,SE,Hardware Design,hard_skill,3
3270,SE,Network Support,hard_skill,2
3271,SE,Data Analysis Expressions (DAX),hard_skill,2
3272,SE,Snowflake Schema,hard_skill,3
3273,SE,Star Schema,hard_skill,3
3274,SE,Azure Databricks,hard_skill,5
3275,SE,Service Provisioning,hard_skill,2
3276,SE,Hardware Architecture,hard_skill,8
3277,SE,Unstructured Data,hard_skill,10
3278,SE,Stream Processing,hard_skill,9
3279,SE,Semiconductors,hard_skill,19
3280,SE,Budget Management,hard_skill,1
3281,SE,Online Marketing,hard_skill,3
3282,SE,Reliability Engineering,hard_skill,8
3283,SE,Business Risk Management,hard_skill,1
3284,SE,Bidirectional-Streams Over Synchronous HTTP (BOSH),hard_skill,1
3285,SE,Industrial Equipment,hard_skill,1
3286,SE,Mechanical Engineering,hard_skill,8
3287,SE,Impact Assessment,hard_skill,2
3288,SE,Building Services Engineering,hard_skill,4
3289,SE,Door Security,hard_skill,1
3290,SE,Preventive Maintenance,hard_skill,2
3291,SE,Microsoft Office Project (MOPS),hard_skill,1
3292,SE,Alarm Devices,hard_skill,8
3293,SE,HVAC,hard_skill,4
3294,SE,Technical Acumen,hard_skill,5
3295,SE,EC Council Certified Security Analyst,hard_skill,1
3296,SE,Information Gathering,hard_skill,5
3297,SE,Call Center Experience,hard_skill,2
3298,SE,Customer Experience Improvement,hard_skill,3
3299,SE,Speech Analytics,hard_skill,1
3300,SE,Interactive Voice Response,hard_skill,1
3301,SE,Genesys,hard_skill,1
3302,SE,Call Recording,hard_skill,1
3303,SE,Session Initiation Protocols,hard_skill,2
3304,SE,Desktop Virtualization,hard_skill,3
3305,SE,Call Flow,hard_skill,1
3306,SE,VoiceXML,hard_skill,1
3307,SE,Computer Telephony Integration,hard_skill,1
3308,SE,Dynamic Business Process Management,hard_skill,3
3309,SE,Patents,hard_skill,2
3310,SE,Email Service Providers,hard_skill,1
3311,SE,Failover Clustering,hard_skill,3
3312,SE,Microsoft Lync Servers,hard_skill,1
3313,SE,Microsoft Exchange Servers,hard_skill,4
3314,SE,Customer Success Management,hard_skill,20
3315,SE,Real Time Data,hard_skill,3
3316,SE,Desktop Support,hard_skill,2
3317,SE,Citrix XenApp,hard_skill,1
3318,SE,Material Handling Equipment,hard_skill,1
3319,SE,IronPort,hard_skill,1
3320,SE,Demilitarized Zones (DMZ),hard_skill,2
3321,SE,Google Workspace,hard_skill,3
3322,SE,FactSet (Analytics Software),hard_skill,2
3323,SE,Group Policy,hard_skill,4
3324,SE,Okta,hard_skill,2
3325,SE,Strategic Communication,hard_skill,1
3326,SE,Power Electronics,hard_skill,2
3327,SE,Market Trend,hard_skill,10
3328,SE,Laboratory Experience,hard_skill,2
3329,SE,Motor Control,hard_skill,1
3330,SE,Contract Management,hard_skill,5
3331,SE,Corrective Maintenance,hard_skill,3
3332,SE,Physical Security,hard_skill,5
3333,SE,Commissioning,hard_skill,17
3334,SE,Subcontracting,hard_skill,6
3335,SE,Billing,hard_skill,9
3336,SE,VeraCode,hard_skill,2
3337,SE,Groovy (Programming Language),hard_skill,5
3338,SE,Custom Fields,hard_skill,1
3339,SE,Cost Management,hard_skill,2
3340,SE,Low Level Virtual Machine (Free Compilers And Interpreters),hard_skill,1
3341,SE,Compilers,hard_skill,2
3342,SE,POSIX (IEEE Standards),hard_skill,3
3343,SE,Computer Architecture,hard_skill,4
3344,SE,Appdynamics,hard_skill,5
3345,SE,Engineering Analysis,hard_skill,2
3346,SE,Dynatrace,hard_skill,7
3347,SE,Factory And Site Acceptance Testing,hard_skill,1
3348,SE,Software Installation,hard_skill,6
3349,SE,Technical Writing,hard_skill,9
3350,SE,Junos,hard_skill,2
3351,SE,International Standards,hard_skill,2
3352,SE,Ekahau Site Survey,hard_skill,1
3353,SE,Network Automation,hard_skill,4
3354,SE,Value-Added Services,hard_skill,1
3355,SE,Fortinet,hard_skill,16
3356,SE,Internet Protocol Security (IP SEC),hard_skill,10
3357,SE,Juniper Network Technologies,hard_skill,12
3358,SE,Network Troubleshooting,hard_skill,11
3359,SE,Wireless Networks,hard_skill,5
3360,SE,Cisco Certified Internetwork Expert,hard_skill,7
3361,SE,Voice Over IP,hard_skill,3
3362,SE,Site Inspection,hard_skill,1
3363,SE,Mopping,hard_skill,1
3364,SE,Transport Networks,hard_skill,1
3365,SE,Juniper Networks Certified Internet Specialist,hard_skill,1
3366,SE,Complex Networks,hard_skill,6
3367,SE,Cisco Certified Design Associate,hard_skill,2
3368,SE,Juniper Networks Certified Internet Associate,hard_skill,1
3369,SE,Cisco Routers,hard_skill,3
3370,SE,Backup Tools (Backup Software),hard_skill,2
3371,SE,Azure Command-Line Interface (Azure CLI),hard_skill,1
3372,SE,Failover,hard_skill,1
3373,SE,Incident Reporting,hard_skill,2
3374,SE,VMware Certified Professional (VCP),hard_skill,5
3375,SE,Network Forensics,hard_skill,1
3376,SE,Textiles,hard_skill,2
3377,SE,Quality Management Systems,hard_skill,3
3378,SE,Plan Execution,hard_skill,2
3379,SE,Distributed Cache,hard_skill,2
3380,SE,Resource Planning,hard_skill,4
3381,SE,Operating System Development,hard_skill,1
3382,SE,Data Validation,hard_skill,7
3383,SE,Sovereign Wealth Fund,hard_skill,6
3384,SE,Corporate Services,hard_skill,4
3385,SE,Appian (Software),hard_skill,1
3386,SE,Private Equity,hard_skill,3
3387,SE,Apache NiFi,hard_skill,4
3388,SE,Internet Control Message Protocol (ICMP),hard_skill,3
3389,SE,Service Assurance,hard_skill,2
3390,SE,IBM Tivoli Management Framework,hard_skill,1
3391,SE,Fault Management,hard_skill,1
3392,SE,Data Mapping,hard_skill,4
3393,SE,Telecommunications Networks,hard_skill,3
3394,SE,HP OpenView,hard_skill,2
3395,SE,Syslog,hard_skill,2
3396,SE,Http Protocols,hard_skill,5
3397,SE,Cross-Site Request Forgery,hard_skill,6
3398,SE,Key Performance Indicators (KPIs),hard_skill,10
3399,SE,Algorithm Design,hard_skill,10
3400,SE,Cache Control,hard_skill,3
3401,SE,Java Web Services,hard_skill,4
3402,SE,Thought Leadership,hard_skill,38
3403,SE,Web Platforms,hard_skill,2
3404,SE,Network Sockets,hard_skill,1
3405,SE,Application Frameworks,hard_skill,8
3406,SE,Synapse Citrix,hard_skill,2
3407,SE,Data Interfaces,hard_skill,2
3408,SE,Intelligent Systems,hard_skill,1
3409,SE,Industrial Engineering,hard_skill,4
3410,SE,Demand Analysis,hard_skill,3
3411,SE,Information Security Management Systems,hard_skill,2
3412,SE,Sales Process,hard_skill,11
3413,SE,Solution Deployment Descriptor,hard_skill,3
3414,SE,Product Strategy,hard_skill,3
3415,SE,Sales Presentations,hard_skill,1
3416,SE,Equipment Selection,hard_skill,1
3417,SE,Pre-Sales Engineering,hard_skill,5
3418,SE,Closed-Circuit Television Systems (CCTV),hard_skill,1
3419,SE,LenelS2 (Access Control System),hard_skill,3
3420,SE,Intercom,hard_skill,1
3421,SE,Intrusion Detection Systems,hard_skill,2
3422,SE,Project Management Software,hard_skill,8
3423,SE,Model Based Systems Engineering,hard_skill,1
3424,SE,Core Product,hard_skill,8
3425,SE,Systems Modeling Language,hard_skill,1
3426,SE,Coordinate Systems,hard_skill,2
3427,SE,Data Sharing,hard_skill,5
3428,SE,Application Firewall,hard_skill,4
3429,SE,Packet Analyzer,hard_skill,1
3430,SE,Security Investigations,hard_skill,2
3431,SE,General Security,hard_skill,1
3432,SE,Database Security,hard_skill,3
3433,SE,Domain Name System Security Extensions,hard_skill,1
3434,SE,Component Libraries,hard_skill,4
3435,SE,Digital Product Management,hard_skill,1
3436,SE,Technical Solution Design,hard_skill,3
3437,SE,Technology Roadmaps,hard_skill,9
3438,SE,Certified Scrum Master,hard_skill,2
3439,SE,Sustainable Infrastructure,hard_skill,2
3440,SE,Green Infrastructure,hard_skill,2
3441,SE,Project Risk Management,hard_skill,2
3442,SE,Microsoft Power Automate/Flow,hard_skill,10
3443,SE,Tape Libraries,hard_skill,2
3444,SE,Storage Area Network (SAN),hard_skill,1
3445,SE,Isilon (Network-Attached Storage System),hard_skill,1
3446,SE,Storages,hard_skill,6
3447,SE,NetBackup,hard_skill,4
3448,SE,Brocade Network Technologies,hard_skill,1
3449,SE,Symantec Backup Exec,hard_skill,3
3450,SE,Data Room,hard_skill,1
3451,SE,Fundraising,hard_skill,1
3452,SE,Overcoming Obstacles,hard_skill,2
3453,SE,Bluetooth Low Energy (Bluetooth),hard_skill,9
3454,SE,Technological Change,hard_skill,7
3455,SE,Control Systems,hard_skill,5
3456,SE,Product Roadmaps,hard_skill,15
3457,SE,Industrial Automation,hard_skill,2
3458,SE,Total Quality Management,hard_skill,2
3459,SE,Content Migration,hard_skill,1
3460,SE,Crystal Reports (Reporting Software),hard_skill,4
3461,SE,Trading Strategy,hard_skill,7
3462,SE,Market Maker,hard_skill,1
3463,SE,Identity Services Engine,hard_skill,3
3464,SE,Investment Management,hard_skill,7
3465,SE,Wholesaling,hard_skill,5
3466,SE,SolarWinds,hard_skill,4
3467,SE,Software Deployment,hard_skill,5
3468,SE,Endpoint Management,hard_skill,2
3469,SE,Electronic Design Automation (EDA) Software,hard_skill,1
3470,SE,Software Modules,hard_skill,4
3471,SE,Electronic Design Automation,hard_skill,1
3472,SE,Simulation Software,hard_skill,1
3473,SE,Technical Presentations,hard_skill,12
3474,SE,Advanced Design Systems,hard_skill,1
3475,SE,EM Simulation Software,hard_skill,1
3476,SE,Signal Integrity,hard_skill,2
3477,SE,USB,hard_skill,4
3478,SE,Enterprise Desktop Administrator (Microsoft Certified IT Professional),hard_skill,1
3479,SE,PCI Express,hard_skill,2
3480,SE,Geometry,hard_skill,1
3481,SE,Apache Beam,hard_skill,4
3482,SE,Stakeholder Engagement,hard_skill,1
3483,SE,Wafer Fabrication,hard_skill,2
3484,SE,Materials Science,hard_skill,5
3485,SE,IOS SDK,hard_skill,2
3486,SE,Written English,hard_skill,9
3487,SE,Oscilloscope,hard_skill,8
3488,SE,Standard Template Library (STL),hard_skill,3
3489,SE,Real-Time Operating Systems,hard_skill,8
3490,SE,GNU Debuggers,hard_skill,1
3491,SE,MISRA C (C Programming Language),hard_skill,1
3492,SE,IEC Standards,hard_skill,1
3493,SE,Sensors,hard_skill,13
3494,SE,Boost (C++ Libraries),hard_skill,3
3495,SE,Zigbee,hard_skill,5
3496,SE,Serial Peripheral Interface,hard_skill,13
3497,SE,Universal Asynchronous Receiver/Transmitter,hard_skill,10
3498,SE,Binary Space Partitioning,hard_skill,2
3499,SE,Jlink,hard_skill,1
3500,SE,Peripheral Devices,hard_skill,3
3501,SE,Corporate Development,hard_skill,3
3502,SE,Investor Relations,hard_skill,3
3503,SE,Strategic Planning,hard_skill,17
3504,SE,Distributed Transaction,hard_skill,1
3505,SE,Financial Systems,hard_skill,5
3506,SE,Settlement,hard_skill,8
3507,SE,Public Relations,hard_skill,3
3508,SE,Mergers And Acquisitions,hard_skill,3
3509,SE,Treasury Management,hard_skill,2
3510,SE,Guidance Systems,hard_skill,1
3511,SE,Reverse Proxy,hard_skill,3
3512,SE,Environmental Social And Corporate Governance (ESG),hard_skill,17
3513,SE,Indexed Sequential Access Method (ISAM),hard_skill,2
3514,SE,Sustainable Insurance,hard_skill,9
3515,SE,Fat Client,hard_skill,1
3516,SE,HackerOne,hard_skill,1
3517,SE,Foreign Direct Investments,hard_skill,2
3518,SE,Financial Asset,hard_skill,5
3519,SE,Bridge Engineering,hard_skill,1
3520,SE,Talent Pipelining,hard_skill,1
3521,SE,Performance Metric,hard_skill,5
3522,SE,Luigi (Python Package),hard_skill,2
3523,SE,Market Requirements Documents,hard_skill,3
3524,SE,Metadata,hard_skill,7
3525,SE,Industrial Robotics,hard_skill,1
3526,SE,Automated Recruitment,hard_skill,2
3527,SE,Visual Basic For Applications,hard_skill,5
3528,SE,Promulgation,hard_skill,2
3529,SE,Apache Camel,hard_skill,7
3530,SE,HCL AppScan,hard_skill,2
3531,SE,Tactfulness,hard_skill,5
3532,SE,File Transfer,hard_skill,4
3533,SE,Enterprise Service Bus,hard_skill,2
3534,SE,Static Program Analysis,hard_skill,5
3535,SE,Pylint,hard_skill,1
3536,SE,AWS CodeDeploy,hard_skill,1
3537,SE,Anycast,hard_skill,4
3538,SE,Execution Management Systems,hard_skill,2
3539,SE,Concurrent Computing,hard_skill,5
3540,SE,Foreign Exchange Markets,hard_skill,5
3541,SE,Linux Support,hard_skill,1
3542,SE,Open-Source Software,hard_skill,3
3543,SE,Multicast Address Allocation Server,hard_skill,1
3544,SE,Technical Authority,hard_skill,1
3545,SE,Data Strategy,hard_skill,10
3546,SE,Persistent Data Structure,hard_skill,1
3547,SE,Data Access,hard_skill,11
3548,SE,Protocol Analyzer,hard_skill,1
3549,SE,Wireshark,hard_skill,4
3550,SE,Electrical Wiring,hard_skill,2
3551,SE,Gainsight,hard_skill,1
3552,SE,Compensation Analysis,hard_skill,1
3553,SE,Certified Sales Executive,hard_skill,1
3554,SE,VMware Certification,hard_skill,1
3555,SE,Hardware Interface Design,hard_skill,5
3556,SE,Unified Modeling Language,hard_skill,11
3557,SE,Test Harness,hard_skill,4
3558,SE,Document Review,hard_skill,4
3559,SE,Interoperability,hard_skill,10
3560,SE,Software Security,hard_skill,9
3561,SE,Gastrointestinal Pathogen Panel,hard_skill,4
3562,SE,Business Correspondence,hard_skill,1
3563,SE,Metallization,hard_skill,1
3564,SE,Production Line,hard_skill,1
3565,SE,Internal Reporting,hard_skill,1
3566,SE,Report Writing,hard_skill,3
3567,SE,Solder Paste,hard_skill,1
3568,SE,Spreadsheets,hard_skill,1
3569,SE,Word Processing,hard_skill,1
3570,SE,Statistical Process Controls,hard_skill,1
3571,SE,Chemistry,hard_skill,1
3572,SE,Soldering,hard_skill,1
3573,SE,Ocaml (Programming Language),hard_skill,4
3574,SE,Order Fulfillment,hard_skill,1
3575,SE,Pattern Recognition,hard_skill,3
3576,SE,Face Detection,hard_skill,1
3577,SE,Erlang,hard_skill,3
3578,SE,Supply And Demand,hard_skill,1
3579,SE,Haskell (Programming Language),hard_skill,4
3580,SE,Video Streaming,hard_skill,2
3581,SE,Mobile Edge Computing (MEC),hard_skill,1
3582,SE,Humility,hard_skill,2
3583,SE,Java Object Oriented Querying,hard_skill,1
3584,SE,Aspect-Oriented Programming,hard_skill,1
3585,SE,AspectJ,hard_skill,1
3586,SE,Proposal Development,hard_skill,6
3587,SE,Customer Support,hard_skill,10
3588,SE,Aruba (Network Management Software),hard_skill,6
3589,SE,Project Scoping,hard_skill,7
3590,SE,Logistics Management,hard_skill,1
3591,SE,Radio Frequency,hard_skill,2
3592,SE,Radar,hard_skill,1
3593,SE,Aviation,hard_skill,2
3594,SE,Warehousing,hard_skill,6
3595,SE,Quick Response Manufacturing,hard_skill,1
3596,SE,Multitier Architecture,hard_skill,1
3597,SE,Creative Problem Solving,hard_skill,5
3598,SE,Browser Compatibility,hard_skill,1
3599,SE,Virtual Teams,hard_skill,11
3600,SE,Software Product Management,hard_skill,3
3601,SE,Rendering,hard_skill,1
3602,SE,Black-Box Testing,hard_skill,4
3603,SE,Forensic Sciences,hard_skill,2
3604,SE,Azure Sentinel,hard_skill,2
3605,SE,Public Key Cryptography,hard_skill,2
3606,SE,Cost Estimation,hard_skill,4
3607,SE,Landscape Design,hard_skill,1
3608,SE,Data Masking,hard_skill,5
3609,SE,Policy Enforcement,hard_skill,1
3610,SE,Data Control,hard_skill,2
3611,SE,Transport Layer Security (TLS),hard_skill,9
3612,SE,Landscaping,hard_skill,4
3613,SE,Consensus Decision Making,hard_skill,1
3614,SE,Product Demonstration,hard_skill,13
3615,SE,Interface Design,hard_skill,5
3616,SE,Process Flow Diagrams,hard_skill,1
3617,SE,Paving,hard_skill,2
3618,SE,Software Development Engineer in Test,hard_skill,1
3619,SE,Venture Capital,hard_skill,3
3620,SE,Market Risk,hard_skill,3
3621,SE,Conformance Testing,hard_skill,1
3622,SE,Unmanned Aerial Systems (UAS),hard_skill,1
3623,SE,Software Technical Review,hard_skill,2
3624,SE,ASTM International Standards,hard_skill,1
3625,SE,Technical Standard,hard_skill,3
3626,SE,Civil Aviation,hard_skill,1
3627,SE,Communication Theory,hard_skill,1
3628,SE,Sustainability Initiatives,hard_skill,1
3629,SE,Internet Security,hard_skill,4
3630,SE,Budgeting,hard_skill,7
3631,SE,High-Frequency Trading,hard_skill,6
3632,SE,Mathematical Modeling,hard_skill,3
3633,SE,Complex Problem Solving,hard_skill,4
3634,SE,Marketing Software,hard_skill,2
3635,SE,Medical Device Development,hard_skill,1
3636,SE,Process Capability,hard_skill,1
3637,SE,Medical Devices,hard_skill,3
3638,SE,Positivity,hard_skill,11
3639,SE,Verification And Validation,hard_skill,3
3640,SE,Failure Mode And Effects Analysis,hard_skill,2
3641,SE,Traceability,hard_skill,4
3642,SE,UiPath (RPA Software),hard_skill,7
3643,SE,Business Case,hard_skill,12
3644,SE,Information Technology Security Auditing,hard_skill,1
3645,SE,Network Communications,hard_skill,10
3646,SE,Input/Output,hard_skill,3
3647,SE,E-Commerce,hard_skill,15
3648,SE,Digital Content,hard_skill,2
3649,SE,Cloud Application Development,hard_skill,2
3650,SE,Localization,hard_skill,2
3651,SE,Cooperation,hard_skill,7
3652,SE,Package Management Systems,hard_skill,3
3653,SE,Stakeholder Training,hard_skill,2
3654,SE,Networking Hardware,hard_skill,14
3655,SE,Operational Databases,hard_skill,2
3656,SE,Apache HTTP Server,hard_skill,4
3657,SE,Application Layers,hard_skill,3
3658,SE,Motion Planning,hard_skill,3
3659,SE,Digital Image Processing,hard_skill,11
3660,SE,Automatic Control,hard_skill,2
3661,SE,Robotics,hard_skill,7
3662,SE,SLAM Algorithms (Simultaneous Localization And Mapping),hard_skill,3
3663,SE,Azure Cloud Services,hard_skill,4
3664,SE,Information Retrieval,hard_skill,2
3665,SE,Google Pay,hard_skill,1
3666,SE,Microsoft Windows SDK,hard_skill,5
3667,SE,Digital Assets,hard_skill,4
3668,SE,Distributed Ledgers,hard_skill,3
3669,SE,International Business,hard_skill,1
3670,SE,Apache Zookeeper,hard_skill,3
3671,SE,File Transfer Protocol (FTP),hard_skill,7
3672,SE,Pilot Experiment,hard_skill,2
3673,SE,Predictive Analytics,hard_skill,6
3674,SE,Forecasting,hard_skill,11
3675,SE,Restriction Of Hazardous Substances Directive (ROHS) Compliance,hard_skill,1
3676,SE,Environment Health And Safety,hard_skill,1
3677,SE,Preventive Action,hard_skill,1
3678,SE,Environmental Management Systems,hard_skill,1
3679,SE,Environmental Policy,hard_skill,1
3680,SE,Certified Quality Engineer,hard_skill,1
3681,SE,Internal Auditing,hard_skill,3
3682,SE,Good Documentation Practices,hard_skill,1
3683,SE,Corrective And Preventive Action (CAPA),hard_skill,1
3684,SE,Code Analysis,hard_skill,1
3685,SE,Mental Health Act,hard_skill,1
3686,SE,Wazuh,hard_skill,1
3687,SE,Data Extraction,hard_skill,7
3688,SE,Stackdriver,hard_skill,1
3689,SE,Couchbase Servers,hard_skill,1
3690,SE,Apache Mesos,hard_skill,1
3691,SE,French Language,hard_skill,1
3692,SE,Demand Planning,hard_skill,4
3693,SE,Profiling (Computer Programming),hard_skill,4
3694,SE,HAProxy,hard_skill,3
3695,SE,Circleci,hard_skill,1
3696,SE,Geofencing,hard_skill,1
3697,SE,PhoneGap,hard_skill,1
3698,SE,Geoprocessing,hard_skill,1
3699,SE,Leaflet (Software),hard_skill,3
3700,SE,Arcpy,hard_skill,1
3701,SE,ArcGIS Servers,hard_skill,1
3702,SE,Geocoding,hard_skill,1
3703,SE,GIS Applications,hard_skill,1
3704,SE,Dojo Toolkit,hard_skill,4
3705,SE,Editing,hard_skill,3
3706,SE,Advertisement,hard_skill,4
3707,SE,User Experience (UX) Design,hard_skill,3
3708,SE,Unity Engine,hard_skill,5
3709,SE,Customer Empowerment,hard_skill,3
3710,SE,Mixed Reality,hard_skill,1
3711,SE,PyTorch (Machine Learning Library),hard_skill,9
3712,SE,Advanced Encryption Standard (AES),hard_skill,1
3713,SE,RSA (Cryptosystem),hard_skill,4
